,Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,found_zipcode,found_lat,found_lon
124128,A831088,,2021-03-22 07:56:00,03/22/2021 07:56:00 AM,Fm 812 in Austin (TX),Stray,Injured,Dog,Intact Male,1 year,Chihuahua Shorthair,Tricolor/White,78724,30.2769951,-97.6375151
124129,A830989,,2021-03-19 16:37:00,03/19/2021 04:37:00 PM,1801 South Mopac Expressway in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown/Brown,78704,30.25948,-97.79350062184874
124130,A830965,,2021-03-19 10:59:00,03/19/2021 10:59:00 AM,Stuart Circle And Jain Lane in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Raccoon,Gray,None,,
124131,A830976,,2021-03-19 13:48:00,03/19/2021 01:48:00 PM,1801 South Mopac Express in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,None,,
124132,A830963,,2021-03-19 10:04:00,03/19/2021 10:04:00 AM,Mckinney Falls in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Labrador Retriever Mix,Black,78742,30.198657,-97.686569
124133,A830961,,2021-03-19 10:04:00,03/19/2021 10:04:00 AM,Mckinney Falls in Austin (TX),Stray,Normal,Dog,Intact Female,3 months,Labrador Retriever Mix,Yellow,78742,30.198657,-97.686569
124134,A830992,,2021-03-19 20:37:00,03/19/2021 08:37:00 PM,1905 Willow Creek Drive Unit 203 in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown/Brown,None,,
124135,A830997,,2021-03-19 23:30:00,03/19/2021 11:30:00 PM,741 East Oltorf Street Unit 201 in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown/Brown,None,,
124136,A830987,,2021-03-19 16:03:00,03/19/2021 04:03:00 PM,1881 Grove Boulevard in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown/Brown,78741,30.228635,-97.706148
124137,A830962,,2021-03-19 10:04:00,03/19/2021 10:04:00 AM,Mckinney Falls in Austin (TX),Stray,Normal,Dog,Intact Female,3 months,Labrador Retriever Mix,Yellow,78742,30.198657,-97.686569
124138,A827785,Dexter,2021-03-16 12:58:00,03/16/2021 12:58:00 PM,11319 Parsons Road in Manor (TX),Public Assist,Normal,Dog,Intact Male,2 years,American Foxhound,Brown/White,None,,
124139,A831061,,2021-03-21 13:47:00,03/21/2021 01:47:00 PM,11160 Jolleyville Road in Austin (TX),Stray,Injured,Dog,Intact Female,1 year,German Shepherd Mix,Brown,None,,
124140,A831065,,2021-03-21 14:40:00,03/21/2021 02:40:00 PM,Ben White And 71 Trailers in Austin (TX),Stray,Nursing,Cat,Intact Female,5 weeks,Domestic Shorthair,Black,None,,
124141,A831072,,2021-03-21 17:18:00,03/21/2021 05:18:00 PM,1156 West Cesar Chavez in Austin (TX),Abandoned,Normal,Cat,Intact Male,1 month,Manx,Brown Tabby,78703,30.267742214127615,-97.7578940628205
124142,A831057,,2021-03-21 12:38:00,03/21/2021 12:38:00 PM,13187 Mill Stone Drive in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Labrador Retriever Mix,Black/White,78729,30.461962,-97.78705670495496
124143,A831078,,2021-03-22 08:13:00,03/22/2021 08:13:00 AM,2200 Webberville in Austin (TX),Wildlife,Normal,Other,Unknown,4 weeks,Opossum,Gray,None,,
124144,A827789,Oreo,2021-03-16 12:58:00,03/16/2021 12:58:00 PM,11319 Parsons Road in Manor (TX),Public Assist,Normal,Dog,Intact Male,1 year,Black/Tan Hound,Black/White,None,,
124145,A827786,Vanilla,2021-03-16 12:58:00,03/16/2021 12:58:00 PM,11319 Parsons Road in Manor (TX),Public Assist,Normal,Dog,Intact Male,1 year,American Foxhound,White/Brown,None,,
124146,A831058,,2021-03-21 12:38:00,03/21/2021 12:38:00 PM,13187 Mill Stone Drive in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Labrador Retriever Mix,Black,78729,30.461962,-97.78705670495496
124147,A831074,,2021-03-21 17:18:00,03/21/2021 05:18:00 PM,1156 West Cesar Chavez in Austin (TX),Abandoned,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby/White,78703,30.267742214127615,-97.7578940628205
124148,A831073,,2021-03-21 17:18:00,03/21/2021 05:18:00 PM,1156 West Cesar Chavez in Austin (TX),Abandoned,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Brown Tabby,78703,30.267742214127615,-97.7578940628205
124149,A831004,*135 Grams,2021-03-20 07:44:00,03/20/2021 07:44:00 AM,Rainy Street in Austin (TX),Stray,Normal,Cat,Intact Male,6 days,Domestic Shorthair,Brown Tabby/White,78758,30.3961294,-97.7020384
124150,A831032,,2021-03-20 22:54:00,03/20/2021 10:54:00 PM,9003 Deer Haven Road in Travis (TX),Wildlife,Injured,Other,Unknown,1 year,Skunk,Black/White,78737,30.223889,-97.908095
124154,A831017,,2021-03-20 13:06:00,03/20/2021 01:06:00 PM,14600 Ginseng Cove in Travis (TX),Stray,Injured,Cat,Intact Male,5 years,Domestic Longhair,Blue Smoke,78660,30.422421,-97.64184586475409
124155,A830683,*Roca,2021-03-22 12:43:00,03/22/2021 12:43:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,4 months,Pit Bull,Blue/White,None,,
124157,A709091,Nina,2021-03-11 17:39:00,03/11/2021 05:39:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,6 years,Dachshund Mix,Brown,None,,
124158,A709091,Nina,2021-03-10 11:42:00,03/10/2021 11:42:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,6 years,Dachshund Mix,Brown,None,,
124160,A802391,Tommy,2021-03-22 15:36:00,03/22/2021 03:36:00 PM,Austin (TX),Public Assist,Normal,Dog,Neutered Male,3 years,Flat Coat Retriever Mix,Black,None,,
124161,A831110,Fox,2021-03-22 16:37:00,03/22/2021 04:37:00 PM,5329 Huepedo Ranch in Travis (TX),Wildlife,Sick,Other,Unknown,2 years,Fox,Brown/Gray,None,,
124162,A826536,Hayes,2021-03-22 16:31:00,03/22/2021 04:31:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,German Shepherd,Black/Brown,None,,
124163,A830848,*Chili,2021-03-17 13:58:00,03/17/2021 01:58:00 PM,Peach Grove Road And Fence Road in Austin (TX),Stray,Normal,Dog,Intact Male,6 months,Pit Bull Mix,Brown/White,None,,
124164,A831116,,2021-03-22 17:16:00,03/22/2021 05:16:00 PM,4020 Lost Oasis in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown,None,,
124165,A831101,,2021-03-22 16:36:00,03/22/2021 04:36:00 PM,1000 Guadalupe Street in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown,78701,30.273376,-97.74529754103634
124166,A831125,Cookie,2021-03-22 15:10:00,03/22/2021 03:10:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 months,English Spot Mix,White/Black,None,,
124167,A831142,Chapo,2021-03-22 21:47:00,03/22/2021 09:47:00 PM,6603 North Ih 35 in Austin (TX),Abandoned,Normal,Dog,Intact Male,5 years,English Bulldog,Brown/White,None,30.003068,-96.183679
124169,A831115,Snoopy,2021-03-22 15:31:00,03/22/2021 03:31:00 PM,5906 Hammermill Run in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Miniature Schnauzer/Miniature Poodle,Black/Gray,78744,30.190043,-97.74908652074443
124170,A831127,Shadow,2021-03-22 15:10:00,03/22/2021 03:10:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 months,Lionhead Mix,Black,None,,
124171,A831126,Snow,2021-03-22 15:10:00,03/22/2021 03:10:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 months,Hotot,White,None,,
124172,A820013,Dubi,2021-03-22 15:42:00,03/22/2021 03:42:00 PM,780 Bastrop Highway in Austin (TX),Public Assist,Normal,Dog,Neutered Male,1 year,Labrador Retriever/Pit Bull,Black,78742,30.2155687,-97.66343
124173,A592545,Sapphire,2021-03-21 08:32:00,03/21/2021 08:32:00 AM,3111 Parker Lane in Austin (TX),Public Assist,Normal,Dog,Spayed Female,11 years,Labrador Retriever Mix,Black,78741,30.223562,-97.741976
124174,A829726,*Nico,2021-02-22 08:45:00,02/22/2021 08:45:00 AM,Fm 973 in Travis (TX),Stray,Injured,Dog,Intact Male,2 years,Australian Kelpie Mix,Black/Brown,78716,30.1913657,-97.6476474
124175,A831059,Dotti,2021-03-21 13:04:00,03/21/2021 01:04:00 PM,8519 Cahill Drive in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Pit Bull,White/Black,78729,30.444318,-97.774606
124176,A830827,*Bertie,2021-03-17 10:29:00,03/17/2021 10:29:00 AM,8807 Dandelion Trail in Austin (TX),Stray,Normal,Cat,Spayed Female,7 years,Domestic Shorthair,Gray,78745,30.1923715,-97.83499196862311
124177,A831060,Amadi,2021-03-21 13:04:00,03/21/2021 01:04:00 PM,8519 Cahill Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pit Bull,Black/White,78729,30.444318,-97.774606
124178,A831021,,2021-03-20 14:39:00,03/20/2021 02:39:00 PM,4600 Nuckols Crossing in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Labrador Retriever/German Shepherd,Black/Tan,78744,30.1799227,-97.7502484
124179,A831160,,2021-03-23 11:04:00,03/23/2021 11:04:00 AM,1007 East Rundberg Lane in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair,Tricolor,78753,30.355573,-97.6841
124180,A831172,,2021-03-23 11:37:00,03/23/2021 11:37:00 AM,9402 Mountain Quail in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Black,None,,
124181,A831049,Cali,2021-03-21 08:19:00,03/21/2021 08:19:00 AM,9629 Chukar Circle in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Siberian Husky,White/Black,78758,30.372733,-97.71030324220985
124182,A831152,,2021-03-23 08:13:00,03/23/2021 08:13:00 AM,1123 Terry Drive in Austin (TX),Stray,Injured,Cat,Intact Female,2 years,Domestic Medium Hair,Brown Tabby/White,78721,30.268423,-97.679722491225
124183,A830913,*Banana,2021-03-18 15:46:00,03/18/2021 03:46:00 PM,Austin (TX),Public Assist,Normal,Dog,Intact Male,1 month,Chihuahua Shorthair,Brown/Tan,None,,
124185,A831157,Heidi,2021-03-23 09:38:00,03/23/2021 09:38:00 AM,6804 Covered Bridge Drive in Austin (TX),Public Assist,Normal,Dog,Intact Female,11 years,Alaskan Husky,White,78736,30.247667,-97.896467
124186,A830607,Leo,2021-03-23 13:35:00,03/23/2021 01:35:00 PM,Cedar Park (TX),Owner Surrender,Normal,Cat,Neutered Male,2 years,Domestic Shorthair,Orange Tabby,None,,
124187,A768879,Tucker,2021-03-23 16:03:00,03/23/2021 04:03:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,4 years,Cairn Terrier Mix,Buff/Cream,None,,
124188,A738083,Paris,2021-03-23 16:03:00,03/23/2021 04:03:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,4 years,Rat Terrier Mix,Tricolor,None,,
124189,A830823,Shadow,2021-03-23 12:20:00,03/23/2021 12:20:00 PM,6106 Walnut Hills Drive in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull,Gray/White,78723,30.3075565,-97.676503
124190,A831189,,2021-03-23 18:19:00,03/23/2021 06:19:00 PM,11136 Rio Vista in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Skunk,Black/White,None,,
124191,A831188,Oliver,2021-03-23 18:09:00,03/23/2021 06:09:00 PM,7201 Levander Loop in Austin (TX),Abandoned,Normal,Cat,Neutered Male,3 years,Domestic Longhair,Blue/White,78702,30.2523206,-97.6904572
124192,A831192,,2021-03-23 19:44:00,03/23/2021 07:44:00 PM,2Nd And Congress in Austin (TX),Public Assist,Normal,Bird,Unknown,1 year,Chicken,White/Red,78745,30.218783,-97.775557
124193,A831168,,2021-03-23 12:03:00,03/23/2021 12:03:00 PM,1901 Rio Grande Street in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown,78705,30.2829388,-97.7449006
124194,A831156,,2021-03-23 09:32:00,03/23/2021 09:32:00 AM,2501 East 7Th Street in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Black,78702,30.260524,-97.713739
124195,A831176,,2021-03-23 12:54:00,03/23/2021 12:54:00 PM,505 East Cesar Chavez Street in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown,78701,30.262075590629586,-97.74020552060242
124196,A831205,Bear,2021-03-24 07:28:00,03/24/2021 07:28:00 AM,11804 Underwood Drive in Travis (TX),Owner Surrender,Injured,Dog,Intact Female,1 month,German Shepherd/Labrador Retriever,Brown/Black,78647,30.0688684,-97.6983246
124197,A830883,*Stanley,2021-03-18 09:56:00,03/18/2021 09:56:00 AM,12014 Blake Hills Drive in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,German Shepherd,Black/Brown,None,,
124198,A830966,Lexi,2021-03-19 10:50:00,03/19/2021 10:50:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,7 years,Chihuahua Longhair Mix,Tricolor,None,,
124199,A829311,Big Red,2021-02-08 10:24:00,02/08/2021 10:24:00 AM,4434 Frontier Trail in Austin (TX),Owner Surrender,Sick,Cat,Neutered Male,5 years,Domestic Longhair,Orange Tabby/White,78745,30.231409499999998,-97.79576352760756
124200,A831215,Max,2021-03-24 10:35:00,03/24/2021 10:35:00 AM,1308 Thornberry Road in Austin (TX),Stray,Normal,Dog,Intact Male,6 years,German Shepherd Mix,Brown/Black,78617,30.2233,-97.664541
124201,A831214,,2021-03-24 10:16:00,03/24/2021 10:16:00 AM,4717 Heflin in Austin (TX),Wildlife,Injured,Other,Unknown,1 year,Bat,Black,None,,
124202,A831173,Luxx,2021-03-23 12:16:00,03/23/2021 12:16:00 PM,6900 Brodie Lane in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair,Fawn/White,78745,30.2162161,-97.83094428451454
124203,A831219,Asia,2021-03-24 10:36:00,03/24/2021 10:36:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,15 years,Domestic Shorthair,Orange Tabby,None,,
124204,A830388,Cillian,2021-03-24 11:07:00,03/24/2021 11:07:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,11 months,Papillon,Tricolor,None,,
124206,A831218,Sophie,2021-03-24 10:36:00,03/24/2021 10:36:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,12 years,Domestic Shorthair,Brown Tabby/White,None,,
124207,A830388,Cillian,2021-03-08 17:17:00,03/08/2021 05:17:00 PM,124 West Anderson Lane in Austin (TX),Stray,Normal,Dog,Intact Male,11 months,Papillon,Tricolor,78757,30.344704,-97.70524401046242
124209,A828063,Rex,2021-03-24 12:22:00,03/24/2021 12:22:00 PM,2201 Montopolis Drive in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Chihuahua Shorthair,Brown/Tan,78741,30.2225,-97.704472
124210,A831231,Venus,2021-03-24 12:37:00,03/24/2021 12:37:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,3 months,Labrador Retriever/Pit Bull,Red,None,,
124211,A831228,Pepita,2021-03-24 12:30:00,03/24/2021 12:30:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,3 months,Labrador Retriever/Pit Bull,Black,None,,
124212,A831230,Pearl,2021-03-24 12:37:00,03/24/2021 12:37:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,3 months,Labrador Retriever/Pit Bull,Red/Black,None,,
124213,A829750,*Gigi,2021-02-19 11:46:00,02/19/2021 11:46:00 AM,4407 Merle Drive in Austin (TX),Stray,Nursing,Cat,Intact Female,0 years,Domestic Shorthair,Blue,78745,30.228444,-97.787373
124215,A829752,*Han,2021-02-19 11:46:00,02/19/2021 11:46:00 AM,4407 Merle Drive in Austin (TX),Stray,Nursing,Cat,Intact Male,0 years,Domestic Shorthair,Blue Tabby,78745,30.228444,-97.787373
124216,A830360,Rosie,2021-03-08 13:36:00,03/08/2021 01:36:00 PM,6330 Harold Court in Austin (TX),Stray,Injured,Dog,Intact Female,1 year,American Staffordshire Terrier,Red/White,78721,30.267758,-97.67156210722888
124217,A831250,,2021-03-24 15:45:00,03/24/2021 03:45:00 PM,9519 N Ih 35 in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,None,30.003068,-96.183679
124218,A831246,,2021-03-24 15:41:00,03/24/2021 03:41:00 PM,2005 S Lamar Blvd in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,78704,30.248744000000002,-97.76802051859366
124219,A829749,*Zia,2021-02-19 11:46:00,02/19/2021 11:46:00 AM,4407 Merle Drive in Austin (TX),Stray,Nursing,Cat,Intact Female,0 years,Domestic Shorthair,Blue Tabby,78745,30.228444,-97.787373
124220,A829751,*Hiro,2021-02-19 11:46:00,02/19/2021 11:46:00 AM,4407 Merle Drive in Austin (TX),Stray,Nursing,Cat,Intact Male,0 years,Domestic Shorthair,Blue,78745,30.228444,-97.787373
124221,A828837,Drako,2021-03-24 16:04:00,03/24/2021 04:04:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Pit Bull,White/Blue,None,,
124222,A831251,Emma,2021-03-24 15:34:00,03/24/2021 03:34:00 PM,8201 East Riverside in Austin (TX),Stray,Normal,Dog,Spayed Female,14 years,Yorkshire Terrier Mix,Black/Red,None,,
124223,A831247,,2021-03-24 14:50:00,03/24/2021 02:50:00 PM,8005 Georgian Dr in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Pit Bull,Black,78753,30.34555,-97.703812
124224,A831233,,2021-03-24 13:11:00,03/24/2021 01:11:00 PM,7100 Bluff Springs Road in Austin (TX),Stray,Normal,Dog,Neutered Male,10 years,Dachshund,Black/Brown,78744,30.183002621583,-97.76928134931794
124225,A831255,Olivia,2021-03-24 16:45:00,03/24/2021 04:45:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,German Shepherd Mix,White,None,,
124226,A831263,92 G,2021-03-24 17:02:00,03/24/2021 05:02:00 PM,3115 Manor Road in Austin (TX),Stray,Nursing,Cat,Intact Male,1 day,Domestic Shorthair,Lilac Point,78722,30.286216500000002,-97.70443818958015
124227,A831258,97 G,2021-03-24 17:02:00,03/24/2021 05:02:00 PM,3115 Manor Road in Austin (TX),Stray,Nursing,Cat,Intact Female,1 day,Domestic Shorthair,Tortie,78722,30.286216500000002,-97.70443818958015
124228,A831259,121 G,2021-03-24 17:02:00,03/24/2021 05:02:00 PM,3115 Manor Road in Austin (TX),Stray,Nursing,Cat,Intact Male,1 day,Domestic Shorthair,White,78722,30.286216500000002,-97.70443818958015
124229,A831260,106 G,2021-03-24 17:02:00,03/24/2021 05:02:00 PM,3115 Manor Road in Austin (TX),Stray,Nursing,Cat,Intact Male,1 day,Domestic Shorthair,Orange/White,78722,30.286216500000002,-97.70443818958015
124230,A831256,107 G,2021-03-24 17:02:00,03/24/2021 05:02:00 PM,3115 Manor Road in Austin (TX),Stray,Nursing,Cat,Intact Male,1 day,Domestic Shorthair,Lynx Point,78722,30.286216500000002,-97.70443818958015
124231,A831261,99 G,2021-03-24 17:02:00,03/24/2021 05:02:00 PM,3115 Manor Road in Austin (TX),Stray,Nursing,Cat,Intact Female,1 day,Domestic Shorthair,Blue,78722,30.286216500000002,-97.70443818958015
124232,A831262,114 G,2021-03-24 17:02:00,03/24/2021 05:02:00 PM,3115 Manor Road in Austin (TX),Stray,Nursing,Cat,Intact Male,1 day,Domestic Shorthair,Cream Tabby,78722,30.286216500000002,-97.70443818958015
124234,A830163,*Dipper,2021-03-03 14:17:00,03/03/2021 02:17:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,1 month,French Bulldog/Miniature Poodle,Black/White,None,,
124235,A830161,*Mabel,2021-03-03 14:17:00,03/03/2021 02:17:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,1 month,French Bulldog/Miniature Poodle,Black/White,None,,
124236,A830162,*Stanley,2021-03-03 14:17:00,03/03/2021 02:17:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,1 month,French Bulldog/Miniature Poodle,Black/White,None,,
124237,A830160,*Soos,2021-03-03 14:17:00,03/03/2021 02:17:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,1 month,French Bulldog/Miniature Poodle,Black/White,None,,
124238,A830159,*Wendy,2021-03-03 14:17:00,03/03/2021 02:17:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,1 month,French Bulldog/Miniature Poodle,Black/White,None,,
124239,A831069,*Boombox,2021-03-21 14:49:00,03/21/2021 02:49:00 PM,6304 Walnut Hills Drive in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull,Brown/White,78723,30.309999,-97.676523
124240,A795165,Carti,2021-03-25 09:03:00,03/25/2021 09:03:00 AM,15200 Pearce Lane in Travis (TX),Stray,Injured,Dog,Spayed Female,2 years,Labrador Retriever Mix,Brown,78617,30.154898736417096,-97.59314761687901
124241,A772400,*Tut,2021-03-25 09:02:00,03/25/2021 09:02:00 AM,10102 Lindshire Lane in Austin (TX),Stray,Normal,Dog,Neutered Male,6 years,Staffordshire Mix,Brown Brindle/White,78748,30.176412499999998,-97.84042874902913
124242,A831054,*Pedro,2021-03-21 11:04:00,03/21/2021 11:04:00 AM,5204 Glissman Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Black/Brown,78702,30.2559425,-97.69396719354839
124243,A831297,,2021-03-25 10:18:00,03/25/2021 10:18:00 AM,2001 Margalene Way in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair,Brown Tabby/White,None,,
124244,A831294,Champagne,2021-03-25 10:18:00,03/25/2021 10:18:00 AM,2001 Margalene Way in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Brown Tabby,None,,
124245,A831086,*Mr Sunshine,2021-03-22 07:39:00,03/22/2021 07:39:00 AM,6300 South Congress Avenue in Austin (TX),Stray,Injured,Cat,Intact Male,5 years,Domestic Shorthair,Orange Tabby/White,78745,30.198323,-97.777279
124246,A830652,*Maui,2021-03-13 11:25:00,03/13/2021 11:25:00 AM,Rundberg And Ih 35 in Austin (TX),Stray,Sick,Cat,Intact Male,5 months,Domestic Shorthair,Orange Tabby,78753-4150,30.3570067,-97.6859494
124248,A831187,Charlie,2021-03-23 17:03:00,03/23/2021 05:03:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,4 years,German Shepherd,Black/White,None,,
124249,A831055,*Monk,2021-03-21 13:22:00,03/21/2021 01:22:00 PM,1900 Barton Springs Road in Austin (TX),Stray,Injured,Dog,Intact Male,3 years,Blue Lacy Mix,Brown/White,78704,30.264381,-97.764026
124251,A831314,Prince,2021-03-25 12:58:00,03/25/2021 12:58:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,9 months,Miniature Schnauzer Mix,Buff,None,,
124252,A831312,,2021-03-25 13:04:00,03/25/2021 01:04:00 PM,Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,None,,
124253,A831007,*Bubba,2021-03-20 13:06:00,03/20/2021 01:06:00 PM,15219 Natural Springs Way in Travis (TX),Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever Mix,Brown/White,None,,
124254,A831341,,2021-03-25 14:29:00,03/25/2021 02:29:00 PM,Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,None,,
124255,A831186,Cali,2021-03-23 15:09:00,03/23/2021 03:09:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Shorthair,Calico,None,,
124257,A831358,,2021-03-25 15:30:00,03/25/2021 03:30:00 PM,Sweet Summer Drive in Austin (TX),Stray,Nursing,Cat,Intact Male,1 week,Domestic Shorthair,Blue Tabby,None,,
